Variable,Importance,Sign,method,area,month,resp,StDev
moist_med,0.0054280213076533055,NA,perm_rmse,TII,2,T3_absmax,0.0032108670033005517
wetland_prop_100m,0.013002909178298829,NA,pdp,TII,2,T3_absmax,NA
snow_days,0.0629242515898497,NA,pdp,TII,2,T3_absmax,NA
tpi100,0.0014160571309901066,NA,pdp,TII,2,T3_absmax,NA
water_prop_500m,0.047663498526448404,NA,pdp,TII,2,T3_absmax,NA
canopy_cover2m_10m,0.0050721298158442054,NA,pdp,TII,2,T3_absmax,NA
moist_med,0.032979964568408654,NA,pdp,TII,2,T3_absmax,NA
wetland_prop_100m,2.3132052600198474,POS,tstat,TII,2,T4_absmax,NA
snow_days,1.1679577616609824,NEG,tstat,TII,2,T4_absmax,NA
tpi100,1.762300623274726,POS,tstat,TII,2,T4_absmax,NA
water_prop_500m,0.4126212975218974,POS,tstat,TII,2,T4_absmax,NA
canopy_cover2m_10m,1.2679281663437305,NEG,tstat,TII,2,T4_absmax,NA
moist_med,0.17661753179299347,POS,tstat,TII,2,T4_absmax,NA
wetland_prop_100m,0.3837163615889365,NA,perm_r2,TII,2,T4_absmax,0.07649502651065125
snow_days,0.04470198684176651,NA,perm_r2,TII,2,T4_absmax,0.03289045775655496
tpi100,0.11481638031315626,NA,perm_r2,TII,2,T4_absmax,0.05338288632489629
water_prop_500m,0.008191726592413734,NA,perm_r2,TII,2,T4_absmax,0.014262846159814248
canopy_cover2m_10m,0.16454816999355762,NA,perm_r2,TII,2,T4_absmax,0.051162220800277616
moist_med,0.0013614274097892899,NA,perm_r2,TII,2,T4_absmax,0.005639599698144954
wetland_prop_100m,0.09352485440278432,NA,perm_rmse,TII,2,T4_absmax,0.01691808306578191
snow_days,0.012034618978255427,NA,perm_rmse,TII,2,T4_absmax,0.005398931813546089
tpi100,0.028117727820445672,NA,perm_rmse,TII,2,T4_absmax,0.007826140360887517
water_prop_500m,7.360522524984481e-4,NA,perm_rmse,TII,2,T4_absmax,0.0024024028768294924
canopy_cover2m_10m,0.031496124482718595,NA,perm_rmse,TII,2,T4_absmax,0.019564983006682416
moist_med,-2.158808469105905e-4,NA,perm_rmse,TII,2,T4_absmax,0.0014800069292131572
wetland_prop_100m,0.1374172658061614,NA,pdp,TII,2,T4_absmax,NA
snow_days,0.06153154550311666,NA,pdp,TII,2,T4_absmax,NA
tpi100,0.1146822634198676,NA,pdp,TII,2,T4_absmax,NA
water_prop_500m,0.024521123334267664,NA,pdp,TII,2,T4_absmax,NA
canopy_cover2m_10m,0.07009924303752442,NA,pdp,TII,2,T4_absmax,NA
moist_med,0.010719310193789345,NA,pdp,TII,2,T4_absmax,NA
wetland_prop_100m,2.074540524020716,NEG,tstat,TII,2,T1_mean,NA
snow_days,0.8923291438195116,NEG,tstat,TII,2,T1_mean,NA
tpi100,1.7029849177976673,NEG,tstat,TII,2,T1_mean,NA
water_prop_500m,3.1881439726511718,NEG,tstat,TII,2,T1_mean,NA
canopy_cover2m_10m,2.0697602543465985,POS,tstat,TII,2,T1_mean,NA
moist_med,0.15562290680257987,POS,tstat,TII,2,T1_mean,NA
wetland_prop_100m,0.283754823330883,NA,perm_r2,TII,2,T1_mean,0.08312794967849356
snow_days,0.015155236836917385,NA,perm_r2,TII,2,T1_mean,0.017357399706593838
tpi100,0.08478031952654301,NA,perm_r2,TII,2,T1_mean,0.037697162891948306
water_prop_500m,0.20366527269994064,NA,perm_r2,TII,2,T1_mean,0.03188372193017615
canopy_cover2m_10m,0.2764427908933595,NA,perm_r2,TII,2,T1_mean,0.11823925748902596
moist_med,-1.1964550184833112e-4,NA,perm_r2,TII,2,T1_mean,0.0036720942835563345
wetland_prop_100m,0.12292510781515345,NA,perm_rmse,TII,2,T1_mean,0.035356553772707834
snow_days,0.007606668118582743,NA,perm_rmse,TII,2,T1_mean,0.009360493854741365
tpi100,0.028695544027415237,NA,perm_rmse,TII,2,T1_mean,0.020995455200875507
water_prop_500m,0.10116898078501303,NA,perm_rmse,TII,2,T1_mean,0.04126759772554147
canopy_cover2m_10m,0.12848854453916875,NA,perm_rmse,TII,2,T1_mean,0.02282038518715829
moist_med,2.7102040366037695e-4,NA,perm_rmse,TII,2,T1_mean,0.0022405406886290575
wetland_prop_100m,0.2219376401021788,NA,pdp,TII,2,T1_mean,NA
snow_days,0.08461545587164437,NA,pdp,TII,2,T1_mean,NA
tpi100,0.19340480682387132,NA,pdp,TII,2,T1_mean,NA
water_prop_500m,0.27947219176200594,NA,pdp,TII,2,T1_mean,NA
canopy_cover2m_10m,0.1969079818352705,NA,pdp,TII,2,T1_mean,NA
moist_med,0.01483265506756517,NA,pdp,TII,2,T1_mean,NA
wetland_prop_100m,2.2520041875927292,NEG,tstat,TII,2,T1_absmin,NA
snow_days,0.17036291673977952,NEG,tstat,TII,2,T1_absmin,NA
tpi100,1.3482655000088164,NEG,tstat,TII,2,T1_absmin,NA
water_prop_500m,3.698026024433331,NEG,tstat,TII,2,T1_absmin,NA
canopy_cover2m_10m,1.6505681928367029,POS,tstat,TII,2,T1_absmin,NA
moist_med,0.46639610466506154,POS,tstat,TII,2,T1_absmin,NA
wetland_prop_100m,0.3189568568729831,NA,perm_r2,TII,2,T1_absmin,0.06186649999236789
snow_days,6.830799510883168e-4,NA,perm_r2,TII,2,T1_absmin,0.002242749961987929
tpi100,0.06058861884796412,NA,perm_r2,TII,2,T1_absmin,0.03309988562947437
water_prop_500m,0.2898423776507964,NA,perm_r2,TII,2,T1_absmin,0.06664765993616299
canopy_cover2m_10m,0.23390453375341325,NA,perm_r2,TII,2,T1_absmin,0.055183101033329525
moist_med,0.007904716406062395,NA,perm_r2,TII,2,T1_absmin,0.014365568184878382
wetland_prop_100m,0.16889443464201057,NA,perm_rmse,TII,2,T1_absmin,0.0277901914052032
snow_days,-2.2376826690999053e-4,NA,perm_rmse,TII,2,T1_absmin,0.0020847239943625026
tpi100,0.032094030404461585,NA,perm_rmse,TII,2,T1_absmin,0.015098296061365219
water_prop_500m,0.15901696191437958,NA,perm_rmse,TII,2,T1_absmin,0.0436066476665253
canopy_cover2m_10m,0.10357429691484801,NA,perm_rmse,TII,2,T1_absmin,0.030245766467755782
moist_med,0.00579312000235504,NA,perm_rmse,TII,2,T1_absmin,0.006948658917375035
wetland_prop_100m,0.2721766502394189,NA,pdp,TII,2,T1_absmin,NA
snow_days,0.01825039708129499,NA,pdp,TII,2,T1_absmin,NA
tpi100,0.1729834337615519,NA,pdp,TII,2,T1_absmin,NA
water_prop_500m,0.3662210206213477,NA,pdp,TII,2,T1_absmin,NA
canopy_cover2m_10m,0.17739826984131066,NA,pdp,TII,2,T1_absmin,NA
moist_med,0.05021956179620481,NA,pdp,TII,2,T1_absmin,NA
wetland_prop_100m,2.0820077008594082,NEG,tstat,TII,2,T1_meanmax,NA
snow_days,0.9508492350681166,NEG,tstat,TII,2,T1_meanmax,NA
tpi100,1.7830499444859522,NEG,tstat,TII,2,T1_meanmax,NA
water_prop_500m,3.1112802010219958,NEG,tstat,TII,2,T1_meanmax,NA
canopy_cover2m_10m,2.114797440816694,POS,tstat,TII,2,T1_meanmax,NA
moist_med,0.104091708633829,POS,tstat,TII,2,T1_meanmax,NA
wetland_prop_100m,0.26268868283190444,NA,perm_r2,TII,2,T1_meanmax,0.08139914780865722
snow_days,0.02383661360029926,NA,perm_r2,TII,2,T1_meanmax,0.012708692104711317
tpi100,0.07060998602551818,NA,perm_r2,TII,2,T1_meanmax,0.034837103775840164
water_prop_500m,0.19155653862909436,NA,perm_r2,TII,2,T1_meanmax,0.04751913562889561
canopy_cover2m_10m,0.33407202315538526,NA,perm_r2,TII,2,T1_meanmax,0.05387786604528615
moist_med,0.0013123698870875279,NA,perm_r2,TII,2,T1_meanmax,0.0024592002377871467
wetland_prop_100m,0.11842643808478288,NA,perm_rmse,TII,2,T1_meanmax,0.04093837354412068
snow_days,0.008544272664216557,NA,perm_rmse,TII,2,T1_meanmax,0.00991792816317505
tpi100,0.04029129682824649,NA,perm_rmse,TII,2,T1_meanmax,0.02324164430209417
water_prop_500m,0.09733798166986816,NA,perm_rmse,TII,2,T1_meanmax,0.020132471554151488
canopy_cover2m_10m,0.11315138905593822,NA,perm_rmse,TII,2,T1_meanmax,0.018273488634433625
moist_med,-7.169033400358793e-5,NA,perm_rmse,TII,2,T1_meanmax,0.00127827826742962
wetland_prop_100m,0.21970085419406646,NA,pdp,TII,2,T1_meanmax,NA
snow_days,0.0889358080772963,NA,pdp,TII,2,T1_meanmax,NA
tpi100,0.1997378372673985,NA,pdp,TII,2,T1_meanmax,NA
water_prop_500m,0.2690172777849783,NA,pdp,TII,2,T1_meanmax,NA
canopy_cover2m_10m,0.19845060494403452,NA,pdp,TII,2,T1_meanmax,NA
moist_med,0.009785925036667338,NA,pdp,TII,2,T1_meanmax,NA
wetland_prop_100m,2.1049320110929663,NEG,tstat,TII,2,T1_meanmin,NA
snow_days,0.8275587600462601,NEG,tstat,TII,2,T1_meanmin,NA
tpi100,1.5968978861882008,NEG,tstat,TII,2,T1_meanmin,NA
water_prop_500m,3.2844235003821063,NEG,tstat,TII,2,T1_meanmin,NA
canopy_cover2m_10m,2.0183272596493125,POS,tstat,TII,2,T1_meanmin,NA
moist_med,0.23553414923685406,POS,tstat,TII,2,T1_meanmin,NA
wetland_prop_100m,0.242296143538395,NA,perm_r2,TII,2,T1_meanmin,0.08304260137743574
snow_days,0.021665311261982602,NA,perm_r2,TII,2,T1_meanmin,0.012818867488250165
tpi100,0.06519931175103433,NA,perm_r2,TII,2,T1_meanmin,0.039823426165751796
water_prop_500m,0.18110314327968036,NA,perm_r2,TII,2,T1_meanmin,0.07065052626605715
canopy_cover2m_10m,0.2909289613755907,NA,perm_r2,TII,2,T1_meanmin,0.09764496160904303
moist_med,9.313029944668649e-5,NA,perm_r2,TII,2,T1_meanmin,0.0051572004031281106
wetland_prop_100m,0.12158783468359731,NA,perm_rmse,TII,2,T1_meanmin,0.03690976912108974
snow_days,0.003682369017456144,NA,perm_rmse,TII,2,T1_meanmin,0.008217145803983937
tpi100,0.02569649090455937,NA,perm_rmse,TII,2,T1_meanmin,0.008294914664754627
water_prop_500m,0.11604419808540686,NA,perm_rmse,TII,2,T1_meanmin,0.027461326588137252
canopy_cover2m_10m,0.12195624423995005,NA,perm_rmse,TII,2,T1_meanmin,0.01235625226633556
moist_med,0.0012202382529108101,NA,perm_rmse,TII,2,T1_meanmin,0.0033835117549707696
wetland_prop_100m,0.22849453863765062,NA,pdp,TII,2,T1_meanmin,NA
snow_days,0.07962549987366536,NA,pdp,TII,2,T1_meanmin,NA
tpi100,0.18401885258493703,NA,pdp,TII,2,T1_meanmin,NA
water_prop_500m,0.292138326318488,NA,pdp,TII,2,T1_meanmin,NA
canopy_cover2m_10m,0.1948334740045293,NA,pdp,TII,2,T1_meanmin,NA
moist_med,0.022778649262844387,NA,pdp,TII,2,T1_meanmin,NA
wetland_prop_100m,2.396820848546392,NEG,tstat,TII,2,T2_mean,NA
snow_days,0.14485951043151066,NEG,tstat,TII,2,T2_mean,NA
tpi100,0.4704063202401899,NEG,tstat,TII,2,T2_mean,NA
water_prop_500m,3.445275316750941,NEG,tstat,TII,2,T2_mean,NA
canopy_cover2m_10m,1.135222745427831,POS,tstat,TII,2,T2_mean,NA
moist_med,4.224752054995169,POS,tstat,TII,2,T2_mean,NA
wetland_prop_100m,0.29237756151793937,NA,perm_r2,TII,2,T2_mean,0.07269817054739217
snow_days,2.674379541766969e-4,NA,perm_r2,TII,2,T2_mean,0.0032916868701638943
tpi100,0.008654094234927023,NA,perm_r2,TII,2,T2_mean,0.011901064142201184
water_prop_500m,0.24993414448354193,NA,perm_r2,TII,2,T2_mean,0.07263646787510988
canopy_cover2m_10m,0.10492769329378446,NA,perm_r2,TII,2,T2_mean,0.01812549116730172
moist_med,0.43388958232710023,NA,perm_r2,TII,2,T2_mean,0.068945435684029
wetland_prop_100m,0.11628287924628704,NA,perm_rmse,TII,2,T2_mean,0.019623159663458654
snow_days,-6.350973334670051e-5,NA,perm_rmse,TII,2,T2_mean,0.0011846934004484534
tpi100,0.002914300345069026,NA,perm_rmse,TII,2,T2_mean,0.004875551332946348
water_prop_500m,0.09589201027994293,NA,perm_rmse,TII,2,T2_mean,0.029748713169688037
canopy_cover2m_10m,0.037150390579140345,NA,perm_rmse,TII,2,T2_mean,0.011894977284506931
moist_med,0.21375592029450788,NA,perm_rmse,TII,2,T2_mean,0.03942612817421021
wetland_prop_100m,0.20228211381225383,NA,pdp,TII,2,T2_mean,NA
snow_days,0.010836386904463157,NA,pdp,TII,2,T2_mean,NA
tpi100,0.04214465263647753,NA,pdp,TII,2,T2_mean,NA
water_prop_500m,0.23825250567051262,NA,pdp,TII,2,T2_mean,NA
canopy_cover2m_10m,0.0851995362165195,NA,pdp,TII,2,T2_mean,NA
moist_med,0.3176577597248434,NA,pdp,TII,2,T2_mean,NA
wetland_prop_100m,1.9301542772224038,NEG,tstat,TII,2,T2_absmin,NA
snow_days,1.4893075921738999,POS,tstat,TII,2,T2_absmin,NA
tpi100,0.1774716534055306,NEG,tstat,TII,2,T2_absmin,NA
water_prop_500m,3.239320166256104,NEG,tstat,TII,2,T2_absmin,NA
canopy_cover2m_10m,0.42903667761738545,POS,tstat,TII,2,T2_absmin,NA
moist_med,4.259891724513173,POS,tstat,TII,2,T2_absmin,NA
wetland_prop_100m,0.20448234463960668,NA,perm_r2,TII,2,T2_absmin,0.057720127766099014
snow_days,0.0918839278768257,NA,perm_r2,TII,2,T2_absmin,0.03695820053096605
tpi100,-4.95031097442944e-4,NA,perm_r2,TII,2,T2_absmin,0.0035288072303033932
water_prop_500m,0.251034483455766,NA,perm_r2,TII,2,T2_absmin,0.04882272428053934
canopy_cover2m_10m,0.009847360541643656,NA,perm_r2,TII,2,T2_absmin,0.014931039053673685
moist_med,0.48387394343995244,NA,perm_r2,TII,2,T2_absmin,0.057463594360595914
wetland_prop_100m,0.2402928293994892,NA,perm_rmse,TII,2,T2_absmin,0.06461673667794393
snow_days,0.072832655355996,NA,perm_rmse,TII,2,T2_absmin,0.03130099243642747
tpi100,0.001168976021803525,NA,perm_rmse,TII,2,T2_absmin,0.0033144704790272045
water_prop_500m,0.24378743313536652,NA,perm_rmse,TII,2,T2_absmin,0.09913233669643587
canopy_cover2m_10m,0.01218699560975881,NA,perm_rmse,TII,2,T2_absmin,0.021704839592534417
moist_med,0.6820120276200489,NA,perm_rmse,TII,2,T2_absmin,0.0882674429412167
wetland_prop_100m,0.47540013082352073,NA,pdp,TII,2,T2_absmin,NA
snow_days,0.3251376458286171,NA,pdp,TII,2,T2_absmin,NA
tpi100,0.04640274684294453,NA,pdp,TII,2,T2_absmin,NA
water_prop_500m,0.6537516267266952,NA,pdp,TII,2,T2_absmin,NA
canopy_cover2m_10m,0.0939714506650939,NA,pdp,TII,2,T2_absmin,NA
moist_med,0.934764406575412,NA,pdp,TII,2,T2_absmin,NA
wetland_prop_100m,2.291810516093416,NEG,tstat,TII,2,T2_meanmax,NA
snow_days,0.6380102453712727,NEG,tstat,TII,2,T2_meanmax,NA
tpi100,0.36467502072547864,NEG,tstat,TII,2,T2_meanmax,NA
water_prop_500m,3.1799170512639106,NEG,tstat,TII,2,T2_meanmax,NA
canopy_cover2m_10m,1.2947948849339004,POS,tstat,TII,2,T2_meanmax,NA
moist_med,4.031443164348438,POS,tstat,TII,2,T2_meanmax,NA
wetland_prop_100m,0.26413522499717845,NA,perm_r2,TII,2,T2_meanmax,0.04208163705246074
snow_days,0.005090000890356788,NA,perm_r2,TII,2,T2_meanmax,0.016259014963790792
tpi100,0.007826132111762456,NA,perm_r2,TII,2,T2_meanmax,0.012708015348225231
water_prop_500m,0.2434330315922935,NA,perm_r2,TII,2,T2_meanmax,0.04176363479095213
canopy_cover2m_10m,0.13102711555017418,NA,perm_r2,TII,2,T2_meanmax,0.06804847914351415
moist_med,0.365638522677473,NA,perm_r2,TII,2,T2_meanmax,0.05086110044621332
wetland_prop_100m,0.10257018130616874,NA,perm_rmse,TII,2,T2_meanmax,0.02031791691175549
snow_days,0.005521768085965023,NA,perm_rmse,TII,2,T2_meanmax,0.0042750537209864485
tpi100,7.247216079037667e-5,NA,perm_rmse,TII,2,T2_meanmax,0.0026546319796355035
water_prop_500m,0.07422572232601148,NA,perm_rmse,TII,2,T2_meanmax,0.017976058736662984
canopy_cover2m_10m,0.036786152635686103,NA,perm_rmse,TII,2,T2_meanmax,0.012153236029267048
moist_med,0.17347183897953927,NA,perm_rmse,TII,2,T2_meanmax,0.026755165080083528
wetland_prop_100m,0.1754806641870775,NA,pdp,TII,2,T2_meanmax,NA
snow_days,0.04330058806432782,NA,pdp,TII,2,T2_meanmax,NA
tpi100,0.029641760837397838,NA,pdp,TII,2,T2_meanmax,NA
water_prop_500m,0.1995069308336486,NA,pdp,TII,2,T2_meanmax,NA
canopy_cover2m_10m,0.0881628810084485,NA,pdp,TII,2,T2_meanmax,NA
moist_med,0.2750093352958015,NA,pdp,TII,2,T2_meanmax,NA
wetland_prop_100m,2.4755895180813483,NEG,tstat,TII,2,T2_meanmin,NA
snow_days,0.2960136953338559,POS,tstat,TII,2,T2_meanmin,NA
tpi100,0.49135710133871713,NEG,tstat,TII,2,T2_meanmin,NA
water_prop_500m,3.758263098685645,NEG,tstat,TII,2,T2_meanmin,NA
canopy_cover2m_10m,0.9630736910978737,POS,tstat,TII,2,T2_meanmin,NA
moist_med,4.378905656157827,POS,tstat,TII,2,T2_meanmin,NA
wetland_prop_100m,0.2816220433168463,NA,perm_r2,TII,2,T2_meanmin,0.07675597758562452
snow_days,0.0019432081150361213,NA,perm_r2,TII,2,T2_meanmin,0.007873206002219147
tpi100,0.002191236516317208,NA,perm_r2,TII,2,T2_meanmin,0.007416900066939565
water_prop_500m,0.2790421003852631,NA,perm_r2,TII,2,T2_meanmin,0.09272410954200015
canopy_cover2m_10m,0.0687812657265306,NA,perm_r2,TII,2,T2_meanmin,0.028531686724914348
moist_med,0.45980190039147595,NA,perm_r2,TII,2,T2_meanmin,0.05601488459306929
wetland_prop_100m,0.15378430765123793,NA,perm_rmse,TII,2,T2_meanmin,0.03419284383022005
snow_days,6.834568238637762e-4,NA,perm_rmse,TII,2,T2_meanmin,0.0026095574482703056
tpi100,0.0020249317075014595,NA,perm_rmse,TII,2,T2_meanmin,0.005042479749164654
water_prop_500m,0.13062343031846568,NA,perm_rmse,TII,2,T2_meanmin,0.019779082445799477
canopy_cover2m_10m,0.03887518692264645,NA,perm_rmse,TII,2,T2_meanmin,0.01398407460281178
moist_med,0.23508284314908512,NA,perm_rmse,TII,2,T2_meanmin,0.019216957622440797
wetland_prop_100m,0.2353149690588991,NA,pdp,TII,2,T2_meanmin,NA
snow_days,0.024940106530340417,NA,pdp,TII,2,T2_meanmin,NA
tpi100,0.049581033767734706,NA,pdp,TII,2,T2_meanmin,NA
water_prop_500m,0.29271820536110243,NA,pdp,TII,2,T2_meanmin,NA
canopy_cover2m_10m,0.08140754833158041,NA,pdp,TII,2,T2_meanmin,NA
moist_med,0.3708282752836451,NA,pdp,TII,2,T2_meanmin,NA
wetland_prop_100m,2.1205589338918682,NEG,tstat,TII,2,T3_mean,NA
snow_days,0.8076841483082375,POS,tstat,TII,2,T3_mean,NA
tpi100,0.05521217861577091,POS,tstat,TII,2,T3_mean,NA
water_prop_500m,5.085868256033639,NEG,tstat,TII,2,T3_mean,NA
canopy_cover2m_10m,0.319965676997997,NEG,tstat,TII,2,T3_mean,NA
moist_med,3.6619443468996473,POS,tstat,TII,2,T3_mean,NA
wetland_prop_100m,0.18077110132557198,NA,perm_r2,TII,2,T3_mean,0.045317931887531686
snow_days,0.020259594991593754,NA,perm_r2,TII,2,T3_mean,0.022535095213778594
tpi100,-7.694711042742775e-4,NA,perm_r2,TII,2,T3_mean,0.0018516101285961791
water_prop_500m,0.48670054386277745,NA,perm_r2,TII,2,T3_mean,0.056487464022774034
canopy_cover2m_10m,0.013488864244693421,NA,perm_r2,TII,2,T3_mean,0.010316966644355323
moist_med,0.3981425779035022,NA,perm_r2,TII,2,T3_mean,0.040764138033529164
wetland_prop_100m,0.119218730288075,NA,perm_rmse,TII,2,T3_mean,0.045202301649622335
snow_days,0.003554534349162447,NA,perm_rmse,TII,2,T3_mean,0.007398892556055602
tpi100,-2.2058014887382793e-4,NA,perm_rmse,TII,2,T3_mean,5.554539256726715e-4
water_prop_500m,0.22015329620280827,NA,perm_rmse,TII,2,T3_mean,0.040739689093002955
canopy_cover2m_10m,0.007680469888622299,NA,perm_rmse,TII,2,T3_mean,0.005400808527260092
moist_med,0.18638815161505642,NA,perm_rmse,TII,2,T3_mean,0.055889413989183914
wetland_prop_100m,0.21841451057627848,NA,pdp,TII,2,T3_mean,NA
snow_days,0.07373747816190705,NA,pdp,TII,2,T3_mean,NA
tpi100,0.006036892553845078,NA,pdp,TII,2,T3_mean,NA
water_prop_500m,0.42922783872807485,NA,pdp,TII,2,T3_mean,NA
canopy_cover2m_10m,0.029306825045777397,NA,pdp,TII,2,T3_mean,NA
moist_med,0.33603089914937395,NA,pdp,TII,2,T3_mean,NA
wetland_prop_100m,1.7819093997356443,NEG,tstat,TII,2,T3_absmin,NA
snow_days,1.5653875496899692,POS,tstat,TII,2,T3_absmin,NA
tpi100,0.1275979699627196,NEG,tstat,TII,2,T3_absmin,NA
water_prop_500m,4.42267475926706,NEG,tstat,TII,2,T3_absmin,NA
canopy_cover2m_10m,0.050607591297543726,POS,tstat,TII,2,T3_absmin,NA
moist_med,3.368962268447669,POS,tstat,TII,2,T3_absmin,NA
wetland_prop_100m,0.12611005895750046,NA,perm_r2,TII,2,T3_absmin,0.054119920899412276
snow_days,0.08030008151029416,NA,perm_r2,TII,2,T3_absmin,0.04322016331105234
tpi100,-1.308620798278981e-4,NA,perm_r2,TII,2,T3_absmin,0.0018247213378532715
water_prop_500m,0.3563145367596647,NA,perm_r2,TII,2,T3_absmin,0.1526222658090802
canopy_cover2m_10m,-7.330006709842185e-4,NA,perm_r2,TII,2,T3_absmin,0.0017048603293377256
moist_med,0.36584910197683673,NA,perm_r2,TII,2,T3_absmin,0.10465075086626296
wetland_prop_100m,0.44985706819965277,NA,perm_rmse,TII,2,T3_absmin,0.07836441790071386
snow_days,0.1699711522159193,NA,perm_rmse,TII,2,T3_absmin,0.08299038920806455
tpi100,0.005376722722806005,NA,perm_rmse,TII,2,T3_absmin,0.007217257151311161
water_prop_500m,0.9498608631710599,NA,perm_rmse,TII,2,T3_absmin,0.2809381489147416
canopy_cover2m_10m,2.0655251235686124e-4,NA,perm_rmse,TII,2,T3_absmin,0.004954790885027609
moist_med,0.8822794538231004,NA,perm_rmse,TII,2,T3_absmin,0.21534478872098664
wetland_prop_100m,1.0060723633652102,NA,pdp,TII,2,T3_absmin,NA
snow_days,0.7833954698125702,NA,pdp,TII,2,T3_absmin,NA
tpi100,0.07647769433756403,NA,pdp,TII,2,T3_absmin,NA
water_prop_500m,2.0460688220667023,NA,pdp,TII,2,T3_absmin,NA
canopy_cover2m_10m,0.025409347028856256,NA,pdp,TII,2,T3_absmin,NA
moist_med,1.6946346443101248,NA,pdp,TII,2,T3_absmin,NA
wetland_prop_100m,1.0851937560027272,NEG,tstat,TII,2,T3_meanmax,NA
snow_days,0.908302592114886,NEG,tstat,TII,2,T3_meanmax,NA
tpi100,1.0924388271595085,POS,tstat,TII,2,T3_meanmax,NA
water_prop_500m,3.083359035308583,NEG,tstat,TII,2,T3_meanmax,NA
canopy_cover2m_10m,0.3910326609836948,NEG,tstat,TII,2,T3_meanmax,NA
moist_med,2.7522584224283677,POS,tstat,TII,2,T3_meanmax,NA
wetland_prop_100m,0.06401640759937798,NA,perm_r2,TII,2,T3_meanmax,0.050540121545249214
snow_days,0.029064537770778543,NA,perm_r2,TII,2,T3_meanmax,0.026217800434747796
tpi100,0.03087177513606859,NA,perm_r2,TII,2,T3_meanmax,0.03945878577125341
water_prop_500m,0.26563850852101667,NA,perm_r2,TII,2,T3_meanmax,0.05695942747542478
canopy_cover2m_10m,0.016516317088859672,NA,perm_r2,TII,2,T3_meanmax,0.01867950770079851
moist_med,0.29417647958739707,NA,perm_r2,TII,2,T3_meanmax,0.03046789926863966
wetland_prop_100m,0.02380134577697748,NA,perm_rmse,TII,2,T3_meanmax,0.009735724343698939
snow_days,0.004047612576720061,NA,perm_rmse,TII,2,T3_meanmax,0.00456057416017885
tpi100,0.007916654730702993,NA,perm_rmse,TII,2,T3_meanmax,0.00893261629584428
water_prop_500m,0.06354083999904236,NA,perm_rmse,TII,2,T3_meanmax,0.013426109482274769
canopy_cover2m_10m,0.005644370201177506,NA,perm_rmse,TII,2,T3_meanmax,0.0031909843245560643
moist_med,0.07140229413133141,NA,perm_rmse,TII,2,T3_meanmax,0.015111588812321464
wetland_prop_100m,0.06913053878504541,NA,pdp,TII,2,T3_meanmax,NA
snow_days,0.05128717631805904,NA,pdp,TII,2,T3_meanmax,NA
tpi100,0.07387665168452384,NA,pdp,TII,2,T3_meanmax,NA
water_prop_500m,0.16094533310944373,NA,pdp,TII,2,T3_meanmax,NA
canopy_cover2m_10m,0.022151846114719962,NA,pdp,TII,2,T3_meanmax,NA
moist_med,0.15620257829680295,NA,pdp,TII,2,T3_meanmax,NA
wetland_prop_100m,1.9812222709615304,NEG,tstat,TII,2,T3_meanmin,NA
snow_days,1.2967064962689672,POS,tstat,TII,2,T3_meanmin,NA
tpi100,0.05696534182898943,NEG,tstat,TII,2,T3_meanmin,NA
water_prop_500m,5.220624859616119,NEG,tstat,TII,2,T3_meanmin,NA
canopy_cover2m_10m,0.09103694103299936,NEG,tstat,TII,2,T3_meanmin,NA
moist_med,3.359491185632028,POS,tstat,TII,2,T3_meanmin,NA
wetland_prop_100m,0.1783777337435683,NA,perm_r2,TII,2,T3_meanmin,0.059491163123003635
snow_days,0.03918774815847735,NA,perm_r2,TII,2,T3_meanmin,0.035745867247045184
tpi100,-4.0280024948585735e-4,NA,perm_r2,TII,2,T3_meanmin,0.0010040568506777005
water_prop_500m,0.4699505066761097,NA,perm_r2,TII,2,T3_meanmin,0.08540446658479316
canopy_cover2m_10m,7.29610065485442e-4,NA,perm_r2,TII,2,T3_meanmin,0.004285035481557241
moist_med,0.3540893189315949,NA,perm_r2,TII,2,T3_meanmin,0.057906012379798553
wetland_prop_100m,0.14649872582000928,NA,perm_rmse,TII,2,T3_meanmin,0.049307109267804905
snow_days,0.028575776391611796,NA,perm_rmse,TII,2,T3_meanmin,0.022064000483604684
tpi100,2.9327494368769357e-5,NA,perm_rmse,TII,2,T3_meanmin,0.0011294221937925642
water_prop_500m,0.36807489077425565,NA,perm_rmse,TII,2,T3_meanmin,0.034068306726252384
canopy_cover2m_10m,-4.0998294047916994e-4,NA,perm_rmse,TII,2,T3_meanmin,0.003031596206961884
moist_med,0.2853158388049947,NA,perm_rmse,TII,2,T3_meanmin,0.057562009669264703
wetland_prop_100m,0.3439926616819874,NA,pdp,TII,2,T3_meanmin,NA
snow_days,0.19955988425583632,NA,pdp,TII,2,T3_meanmin,NA
tpi100,0.01049963266707767,NA,pdp,TII,2,T3_meanmin,NA
water_prop_500m,0.742728515834642,NA,pdp,TII,2,T3_meanmin,NA
canopy_cover2m_10m,0.01405619812922381,NA,pdp,TII,2,T3_meanmin,NA
moist_med,0.5196678099652602,NA,pdp,TII,2,T3_meanmin,NA
wetland_prop_100m,0.6886858136521226,POS,tstat,TII,2,T4_mean,NA
snow_days,1.2215422691263733,NEG,tstat,TII,2,T4_mean,NA
tpi100,2.3817808637267714,POS,tstat,TII,2,T4_mean,NA
water_prop_500m,0.05362661135907445,NEG,tstat,TII,2,T4_mean,NA
