Variable,Importance,Sign,method,area,month,resp,StDev
snow_days,0.035840712476579106,NA,perm_rmse,TII,12,T1_meanmax,0.021644996165248086
water_prop_500m,0.06619794276748901,NA,perm_rmse,TII,12,T1_meanmax,0.03247324558987425
canopy_cover2m_10m,0.4252629897572893,NA,perm_rmse,TII,12,T1_meanmax,0.0447106196573757
snow_days,0.193749331865694,NA,pdp,TII,12,T1_meanmax,NA
water_prop_500m,0.2317174708962734,NA,pdp,TII,12,T1_meanmax,NA
canopy_cover2m_10m,0.4644216395521614,NA,pdp,TII,12,T1_meanmax,NA
snow_days,1.75674743084964,NEG,tstat,TII,12,T1_meanmin,NA
water_prop_500m,2.4672183923274016,NEG,tstat,TII,12,T1_meanmin,NA
canopy_cover2m_10m,7.481630487775781,POS,tstat,TII,12,T1_meanmin,NA
snow_days,0.05819344825694918,NA,perm_r2,TII,12,T1_meanmin,0.023673376080922747
water_prop_500m,0.08151501141806747,NA,perm_r2,TII,12,T1_meanmin,0.04278369944855896
canopy_cover2m_10m,0.6030396297055021,NA,perm_r2,TII,12,T1_meanmin,0.014501057439051331
snow_days,0.03171647988689717,NA,perm_rmse,TII,12,T1_meanmin,0.010081621096200212
water_prop_500m,0.050818297575553714,NA,perm_rmse,TII,12,T1_meanmin,0.02454633809057687
canopy_cover2m_10m,0.42025000351204467,NA,perm_rmse,TII,12,T1_meanmin,0.0404914028231024
snow_days,0.18857637439420072,NA,pdp,TII,12,T1_meanmin,NA
water_prop_500m,0.24267250061437803,NA,pdp,TII,12,T1_meanmin,NA
canopy_cover2m_10m,0.4585806735780309,NA,pdp,TII,12,T1_meanmin,NA
wetland_prop_100m,1.3957296336748612,NEG,tstat,TII,12,T2_mean,NA
snow_days,1.41020367889642,NEG,tstat,TII,12,T2_mean,NA
water_prop_500m,1.9371386796228107,NEG,tstat,TII,12,T2_mean,NA
canopy_cover2m_10m,2.4564524812486535,POS,tstat,TII,12,T2_mean,NA
moist_med,4.134576383262019,POS,tstat,TII,12,T2_mean,NA
wetland_prop_100m,0.12987048637541507,NA,perm_r2,TII,12,T2_mean,0.055515734739192045
snow_days,0.06700839884836055,NA,perm_r2,TII,12,T2_mean,0.029183619764731827
water_prop_500m,0.1083400000321644,NA,perm_r2,TII,12,T2_mean,0.04062402371853796
canopy_cover2m_10m,0.39160876724938876,NA,perm_r2,TII,12,T2_mean,0.04082720464216745
moist_med,0.3540959035833485,NA,perm_r2,TII,12,T2_mean,0.04866109415232099
wetland_prop_100m,0.03842368604614236,NA,perm_rmse,TII,12,T2_mean,0.0164376467129388
snow_days,0.01925227201956531,NA,perm_rmse,TII,12,T2_mean,0.010345970097909898
water_prop_500m,0.029797826524404013,NA,perm_rmse,TII,12,T2_mean,0.010833780902268731
canopy_cover2m_10m,0.12214830652751488,NA,perm_rmse,TII,12,T2_mean,0.033926492139255394
moist_med,0.15780937916660737,NA,perm_rmse,TII,12,T2_mean,0.017945096756058012
wetland_prop_100m,0.11179818144650328,NA,pdp,TII,12,T2_mean,NA
snow_days,0.10041184380221764,NA,pdp,TII,12,T2_mean,NA
water_prop_500m,0.12751502906516116,NA,pdp,TII,12,T2_mean,NA
canopy_cover2m_10m,0.1744593665954087,NA,pdp,TII,12,T2_mean,NA
moist_med,0.264208270778055,NA,pdp,TII,12,T2_mean,NA
wetland_prop_100m,2.848238336496539,NEG,tstat,TII,12,T2_absmin,NA
water_prop_500m,2.496539362595113,NEG,tstat,TII,12,T2_absmin,NA
moist_med,3.722978131056049,POS,tstat,TII,12,T2_absmin,NA
wetland_prop_100m,0.16204766095662126,NA,perm_r2,TII,12,T2_absmin,0.048479025185939134
water_prop_500m,0.15120134001891558,NA,perm_r2,TII,12,T2_absmin,0.058814135587611116
moist_med,0.29079487381356706,NA,perm_r2,TII,12,T2_absmin,0.03439879231379356
wetland_prop_100m,0.11061547346671273,NA,perm_rmse,TII,12,T2_absmin,0.033772659307428836
water_prop_500m,0.06912092233274314,NA,perm_rmse,TII,12,T2_absmin,0.019239906952861242
moist_med,0.1851892009760306,NA,perm_rmse,TII,12,T2_absmin,0.054839633760169926
wetland_prop_100m,0.2426953070268308,NA,pdp,TII,12,T2_absmin,NA
water_prop_500m,0.24675977469598853,NA,pdp,TII,12,T2_absmin,NA
moist_med,0.368111746158062,NA,pdp,TII,12,T2_absmin,NA
wetland_prop_100m,1.398810699708695,NEG,tstat,TII,12,T2_meanmax,NA
snow_days,1.4957918579647973,NEG,tstat,TII,12,T2_meanmax,NA
water_prop_500m,1.8028602626687862,NEG,tstat,TII,12,T2_meanmax,NA
canopy_cover2m_10m,2.6597387296133133,POS,tstat,TII,12,T2_meanmax,NA
moist_med,4.092346186482641,POS,tstat,TII,12,T2_meanmax,NA
wetland_prop_100m,0.1551219750284711,NA,perm_r2,TII,12,T2_meanmax,0.04025773278597432
snow_days,0.06413596962402392,NA,perm_r2,TII,12,T2_meanmax,0.028122705562057752
water_prop_500m,0.09972662942961237,NA,perm_r2,TII,12,T2_meanmax,0.04204478338347779
canopy_cover2m_10m,0.3887768844127527,NA,perm_r2,TII,12,T2_meanmax,0.0581180364060694
moist_med,0.30345005286973004,NA,perm_r2,TII,12,T2_meanmax,0.06172897472927113
wetland_prop_100m,0.04767392765594127,NA,perm_rmse,TII,12,T2_meanmax,0.01567488520837129
snow_days,0.016942333352696837,NA,perm_rmse,TII,12,T2_meanmax,0.012252100091931737
water_prop_500m,0.022655829197624232,NA,perm_rmse,TII,12,T2_meanmax,0.014527809835205168
canopy_cover2m_10m,0.15359506451059174,NA,perm_rmse,TII,12,T2_meanmax,0.023437234068823188
moist_med,0.1410504279465145,NA,perm_rmse,TII,12,T2_meanmax,0.03864106381903463
wetland_prop_100m,0.1097623764852519,NA,pdp,TII,12,T2_meanmax,NA
snow_days,0.10433628746816052,NA,pdp,TII,12,T2_meanmax,NA
water_prop_500m,0.11625826669309505,NA,pdp,TII,12,T2_meanmax,NA
canopy_cover2m_10m,0.18504869099067078,NA,pdp,TII,12,T2_meanmax,NA
moist_med,0.25618215239894876,NA,pdp,TII,12,T2_meanmax,NA
water_prop_500m,1.5537335418451703,NEG,tstat,TII,12,T2_meanmin,NA
canopy_cover2m_10m,5.548767281442147,POS,tstat,TII,12,T2_meanmin,NA
moist_med,4.255797712664552,POS,tstat,TII,12,T2_meanmin,NA
water_prop_500m,0.07721535917171887,NA,perm_r2,TII,12,T2_meanmin,0.035850280652322396
canopy_cover2m_10m,0.39743291707456996,NA,perm_r2,TII,12,T2_meanmin,0.025544481697815948
moist_med,0.34940652029925434,NA,perm_r2,TII,12,T2_meanmin,0.038566165597690175
water_prop_500m,0.0183515444166547,NA,perm_rmse,TII,12,T2_meanmin,0.00931298279832448
canopy_cover2m_10m,0.23728891258711712,NA,perm_rmse,TII,12,T2_meanmin,0.035726969647948775
moist_med,0.16197959018710495,NA,perm_rmse,TII,12,T2_meanmin,0.031968855977048474
water_prop_500m,0.09739326219116026,NA,pdp,TII,12,T2_meanmin,NA
canopy_cover2m_10m,0.25433678148394623,NA,pdp,TII,12,T2_meanmin,NA
moist_med,0.2743366288686233,NA,pdp,TII,12,T2_meanmin,NA
water_prop_500m,3.287548943612162,NEG,tstat,TII,12,T3_mean,NA
canopy_cover2m_10m,3.9820791963448543,POS,tstat,TII,12,T3_mean,NA
moist_med,3.1352925540236094,POS,tstat,TII,12,T3_mean,NA
water_prop_500m,0.20960138285394092,NA,perm_r2,TII,12,T3_mean,0.081946009205428
canopy_cover2m_10m,0.3006937466698392,NA,perm_r2,TII,12,T3_mean,0.060062598607415134
moist_med,0.24104228114198237,NA,perm_r2,TII,12,T3_mean,0.05804477562030071
water_prop_500m,0.05274572687737854,NA,perm_rmse,TII,12,T3_mean,0.023492558845296472
canopy_cover2m_10m,0.1057308991608519,NA,perm_rmse,TII,12,T3_mean,0.017047096478095335
moist_med,0.06939021741124732,NA,perm_rmse,TII,12,T3_mean,0.013328397606002254
water_prop_500m,0.15621772127256847,NA,pdp,TII,12,T3_mean,NA
canopy_cover2m_10m,0.13836563916544264,NA,pdp,TII,12,T3_mean,NA
moist_med,0.1532098162730726,NA,pdp,TII,12,T3_mean,NA
wetland_prop_100m,2.3132473507712357,NEG,tstat,TII,12,T3_absmin,NA
water_prop_500m,3.963424607442388,NEG,tstat,TII,12,T3_absmin,NA
canopy_cover2m_10m,1.5119006527145675,POS,tstat,TII,12,T3_absmin,NA
moist_med,3.1285703913737284,POS,tstat,TII,12,T3_absmin,NA
wetland_prop_100m,0.28191617369608823,NA,perm_r2,TII,12,T3_absmin,0.05410147538567328
water_prop_500m,0.31567762985077086,NA,perm_r2,TII,12,T3_absmin,0.05830383019322053
canopy_cover2m_10m,0.1293184915884424,NA,perm_r2,TII,12,T3_absmin,0.031218433103197902
moist_med,0.19857172966351225,NA,perm_r2,TII,12,T3_absmin,0.07268242744055069
wetland_prop_100m,0.3538421353676307,NA,perm_rmse,TII,12,T3_absmin,0.12557895326444485
water_prop_500m,0.3970353043653343,NA,perm_rmse,TII,12,T3_absmin,0.08529029605100646
canopy_cover2m_10m,0.17402616643132768,NA,perm_rmse,TII,12,T3_absmin,0.08202358669376034
moist_med,0.3541757334437332,NA,perm_rmse,TII,12,T3_absmin,0.07678759052263061
wetland_prop_100m,0.6884811666032294,NA,pdp,TII,12,T3_absmin,NA
water_prop_500m,0.9760865244453322,NA,pdp,TII,12,T3_absmin,NA
canopy_cover2m_10m,0.3792431160881799,NA,pdp,TII,12,T3_absmin,NA
moist_med,0.7860011390446824,NA,pdp,TII,12,T3_absmin,NA
water_prop_500m,2.5097268143169584,NEG,tstat,TII,12,T3_meanmax,NA
canopy_cover2m_10m,4.27544470121321,POS,tstat,TII,12,T3_meanmax,NA
moist_med,3.134305519547103,POS,tstat,TII,12,T3_meanmax,NA
water_prop_500m,0.16790314720232863,NA,perm_r2,TII,12,T3_meanmax,0.06733080585508747
canopy_cover2m_10m,0.32006260081235793,NA,perm_r2,TII,12,T3_meanmax,0.03062549100317738
moist_med,0.23092040802273733,NA,perm_r2,TII,12,T3_meanmax,0.06075075717520588
water_prop_500m,0.024290359781011468,NA,perm_rmse,TII,12,T3_meanmax,0.01059956223550261
canopy_cover2m_10m,0.0738819829051461,NA,perm_rmse,TII,12,T3_meanmax,0.014936423994843542
moist_med,0.05231053275756028,NA,perm_rmse,TII,12,T3_meanmax,0.00994329315801347
water_prop_500m,0.08166018611498115,NA,pdp,TII,12,T3_meanmax,NA
canopy_cover2m_10m,0.1017244844250057,NA,pdp,TII,12,T3_meanmax,NA
moist_med,0.10487589774765942,NA,pdp,TII,12,T3_meanmax,NA
wetland_prop_100m,1.6527561852573533,NEG,tstat,TII,12,T3_meanmin,NA
water_prop_500m,4.1677154742356,NEG,tstat,TII,12,T3_meanmin,NA
canopy_cover2m_10m,1.5298711228155673,POS,tstat,TII,12,T3_meanmin,NA
moist_med,3.335120972221516,POS,tstat,TII,12,T3_meanmin,NA
wetland_prop_100m,0.1644816032688421,NA,perm_r2,TII,12,T3_meanmin,0.07390950332142403
water_prop_500m,0.383429931710167,NA,perm_r2,TII,12,T3_meanmin,0.04090167839931319
canopy_cover2m_10m,0.18794718046850103,NA,perm_r2,TII,12,T3_meanmin,0.05084369975863993
moist_med,0.29615780353366206,NA,perm_r2,TII,12,T3_meanmin,0.05131897282040513
wetland_prop_100m,0.06096230163797354,NA,perm_rmse,TII,12,T3_meanmin,0.025866009288247154
water_prop_500m,0.12774903103286403,NA,perm_rmse,TII,12,T3_meanmin,0.027759430879935938
canopy_cover2m_10m,0.0519830686349344,NA,perm_rmse,TII,12,T3_meanmin,0.01854283668364171
moist_med,0.1257575202117104,NA,perm_rmse,TII,12,T3_meanmin,0.023649611012693805
wetland_prop_100m,0.13649841013393135,NA,pdp,TII,12,T3_meanmin,NA
water_prop_500m,0.28481613504208014,NA,pdp,TII,12,T3_meanmin,NA
canopy_cover2m_10m,0.10648737209859817,NA,pdp,TII,12,T3_meanmin,NA
moist_med,0.2325078640913588,NA,pdp,TII,12,T3_meanmin,NA
tpi100,4.402920309802582,POS,tstat,TII,12,T4_mean,NA
water_prop_500m,2.0772286003314924,POS,tstat,TII,12,T4_mean,NA
canopy_cover2m_10m,1.7880173829970025,POS,tstat,TII,12,T4_mean,NA
tpi100,0.46505289469842626,NA,perm_r2,TII,12,T4_mean,0.07761619819855145
water_prop_500m,0.10834046551670153,NA,perm_r2,TII,12,T4_mean,0.053861394134942835
canopy_cover2m_10m,0.08484120101942484,NA,perm_r2,TII,12,T4_mean,0.05504415556262714
tpi100,0.06726337597966968,NA,perm_rmse,TII,12,T4_mean,0.011819429697409387
water_prop_500m,0.013606167825740936,NA,perm_rmse,TII,12,T4_mean,0.005570033161679714
canopy_cover2m_10m,0.011980739089064272,NA,perm_rmse,TII,12,T4_mean,0.00690699791889304
tpi100,0.13541968031569382,NA,pdp,TII,12,T4_mean,NA
water_prop_500m,0.05812897278653169,NA,pdp,TII,12,T4_mean,NA
canopy_cover2m_10m,0.02958407778590413,NA,pdp,TII,12,T4_mean,NA
wetland_prop_100m,9.010341836158611,NEG,tstat,TII,12,T4_absmin,NA
tpi100,3.1652920468370738,POS,tstat,TII,12,T4_absmin,NA
water_prop_500m,3.349085515012276,NEG,tstat,TII,12,T4_absmin,NA
wetland_prop_100m,0.7737219724337706,NA,perm_r2,TII,12,T4_absmin,0.033825639837926906
tpi100,0.15570864629756295,NA,perm_r2,TII,12,T4_absmin,0.04666386092757025
water_prop_500m,0.10403340714834738,NA,perm_r2,TII,12,T4_absmin,0.04307661910161768
wetland_prop_100m,1.3465918450685292,NA,perm_rmse,TII,12,T4_absmin,0.25117958118267386
tpi100,0.24857501126820924,NA,perm_rmse,TII,12,T4_absmin,0.07407836055780552
water_prop_500m,0.2820687757770126,NA,perm_rmse,TII,12,T4_absmin,0.08085894671845079
wetland_prop_100m,1.3409696323793237,NA,pdp,TII,12,T4_absmin,NA
tpi100,0.7180822174167021,NA,pdp,TII,12,T4_absmin,NA
water_prop_500m,0.6921561750293506,NA,pdp,TII,12,T4_absmin,NA
wetland_prop_100m,2.797378276149036,POS,tstat,TII,12,T4_meanmax,NA
tpi100,3.8306451823132464,POS,tstat,TII,12,T4_meanmax,NA
water_prop_500m,4.186839139664189,POS,tstat,TII,12,T4_meanmax,NA
wetland_prop_100m,0.18305489154693386,NA,perm_r2,TII,12,T4_meanmax,0.04024604243481996
tpi100,0.3943683773145071,NA,perm_r2,TII,12,T4_meanmax,0.03732315078188878
water_prop_500m,0.39962032712172535,NA,perm_r2,TII,12,T4_meanmax,0.08728408998353866
wetland_prop_100m,0.02787693503572205,NA,perm_rmse,TII,12,T4_meanmax,0.012154109941575654
tpi100,0.06303513720464148,NA,perm_rmse,TII,12,T4_meanmax,0.010580179326337943
water_prop_500m,0.06941904862169851,NA,perm_rmse,TII,12,T4_meanmax,0.014516473960534486
wetland_prop_100m,0.07165682455160348,NA,pdp,TII,12,T4_meanmax,NA
tpi100,0.1495756840762527,NA,pdp,TII,12,T4_meanmax,NA
water_prop_500m,0.14893364609630064,NA,pdp,TII,12,T4_meanmax,NA
wetland_prop_100m,3.6854887969502697,NEG,tstat,TII,12,T4_meanmin,NA
tpi100,3.2251245691581585,POS,tstat,TII,12,T4_meanmin,NA
water_prop_500m,2.0427111123855908,NEG,tstat,TII,12,T4_meanmin,NA
moist_med,2.2601383591608313,NEG,tstat,TII,12,T4_meanmin,NA
wetland_prop_100m,0.3665178568766563,NA,perm_r2,TII,12,T4_meanmin,0.10496083868260539
tpi100,0.2357340368493568,NA,perm_r2,TII,12,T4_meanmin,0.08717283242661968
water_prop_500m,0.058095692387868124,NA,perm_r2,TII,12,T4_meanmin,0.04193193234392644
moist_med,0.13692483513644965,NA,perm_r2,TII,12,T4_meanmin,0.07584978671955192
wetland_prop_100m,0.10256597591835183,NA,perm_rmse,TII,12,T4_meanmin,0.033969065019580316
tpi100,0.0638352250386808,NA,perm_rmse,TII,12,T4_meanmin,0.01617536642802721
water_prop_500m,0.03137354941647289,NA,perm_rmse,TII,12,T4_meanmin,0.01109030684881575
moist_med,0.050673527632601516,NA,perm_rmse,TII,12,T4_meanmin,0.011023634878747603
wetland_prop_100m,0.14832825059024507,NA,pdp,TII,12,T4_meanmin,NA
tpi100,0.1785348612775838,NA,pdp,TII,12,T4_meanmin,NA
water_prop_500m,0.09815387234995687,NA,pdp,TII,12,T4_meanmin,NA
moist_med,0.11711960569813495,NA,pdp,TII,12,T4_meanmin,NA
wetland_prop_100m,2.241336951636923,NEG,tstat,PIS,1,T1_absmax,NA
tpi100,4.380149797412833,POS,tstat,PIS,1,T1_absmax,NA
water_prop_500m,1.623870584560568,NEG,tstat,PIS,1,T1_absmax,NA
moist_med,2.0930023916064333,POS,tstat,PIS,1,T1_absmax,NA
wetland_prop_100m,0.14862682212644082,NA,perm_r2,PIS,1,T1_absmax,0.06337932885188656
tpi100,0.3338001241822377,NA,perm_r2,PIS,1,T1_absmax,0.025867883785029026
water_prop_500m,0.0591882394001193,NA,perm_r2,PIS,1,T1_absmax,0.036512845980073476
moist_med,0.12147422702118162,NA,perm_r2,PIS,1,T1_absmax,0.051273968921577144
wetland_prop_100m,0.06507336251405034,NA,perm_rmse,PIS,1,T1_absmax,0.03433105583436049
tpi100,0.21492513336545463,NA,perm_rmse,PIS,1,T1_absmax,0.04073071865937557
water_prop_500m,0.040056241866666356,NA,perm_rmse,PIS,1,T1_absmax,0.01941882990968554
moist_med,0.058603344704484334,NA,perm_rmse,PIS,1,T1_absmax,0.02167809249735258
wetland_prop_100m,0.3111120810765387,NA,pdp,PIS,1,T1_absmax,NA
tpi100,0.3638052759549863,NA,pdp,PIS,1,T1_absmax,NA
water_prop_500m,0.17413075922285873,NA,pdp,PIS,1,T1_absmax,NA
moist_med,0.22926052959922166,NA,pdp,PIS,1,T1_absmax,NA
wetland_prop_100m,2.6314106943553455,NEG,tstat,PIS,1,T2_absmax,NA
snow_days,1.8446001410125528,NEG,tstat,PIS,1,T2_absmax,NA
tpi100,1.5351917554947438,POS,tstat,PIS,1,T2_absmax,NA
water_prop_500m,1.490739808374261,NEG,tstat,PIS,1,T2_absmax,NA
moist_med,3.4752998081339306,POS,tstat,PIS,1,T2_absmax,NA
wetland_prop_100m,0.17221864996879638,NA,perm_r2,PIS,1,T2_absmax,0.05370532437838051
snow_days,0.12709853079958083,NA,perm_r2,PIS,1,T2_absmax,0.04016794894062642
tpi100,0.08935056340608656,NA,perm_r2,PIS,1,T2_absmax,0.03855581397505741
water_prop_500m,0.06697264685023437,NA,perm_r2,PIS,1,T2_absmax,0.044348853841333864
moist_med,0.21671523178893287,NA,perm_r2,PIS,1,T2_absmax,0.05765316935495632
wetland_prop_100m,0.05106394651736574,NA,perm_rmse,PIS,1,T2_absmax,0.01842296944918124
snow_days,0.023797613898789715,NA,perm_rmse,PIS,1,T2_absmax,0.011255235415512682
tpi100,0.013150424215378497,NA,perm_rmse,PIS,1,T2_absmax,0.009019998342467812
water_prop_500m,0.013535819216477774,NA,perm_rmse,PIS,1,T2_absmax,0.0055158257383444214
moist_med,0.08900458198784422,NA,perm_rmse,PIS,1,T2_absmax,0.00912469750270126
wetland_prop_100m,0.2154173182705337,NA,pdp,PIS,1,T2_absmax,NA
snow_days,0.10605045579090673,NA,pdp,PIS,1,T2_absmax,NA
tpi100,0.07819459839694747,NA,pdp,PIS,1,T2_absmax,NA
water_prop_500m,0.09642290122091318,NA,pdp,PIS,1,T2_absmax,NA
moist_med,0.22375542750312027,NA,pdp,PIS,1,T2_absmax,NA
altitude,2.465696018262204,NEG,tstat,PIS,1,T3_absmax,NA
snow_days,6.511091676402442,NEG,tstat,PIS,1,T3_absmax,NA
moist_med,1.7303413079060759,NEG,tstat,PIS,1,T3_absmax,NA
altitude,0.11463027830306226,NA,perm_r2,PIS,1,T3_absmax,0.04639825969468917
snow_days,0.5250625883781391,NA,perm_r2,PIS,1,T3_absmax,0.015171965501694695
moist_med,0.09518080290848385,NA,perm_r2,PIS,1,T3_absmax,0.03067051044608272
altitude,0.046387953937908524,NA,perm_rmse,PIS,1,T3_absmax,0.018770861219672072
snow_days,0.26007272914410623,NA,perm_rmse,PIS,1,T3_absmax,0.03026416915227612
moist_med,0.027684909073089136,NA,perm_rmse,PIS,1,T3_absmax,0.016436504996058386
altitude,0.189809390909934,NA,pdp,PIS,1,T3_absmax,NA
snow_days,0.4538891752806672,NA,pdp,PIS,1,T3_absmax,NA
moist_med,0.13517696763606818,NA,pdp,PIS,1,T3_absmax,NA
altitude,5.62825796741389,NEG,tstat,PIS,1,T4_absmax,NA
wetland_prop_100m,1.9510914191060058,POS,tstat,PIS,1,T4_absmax,NA
snow_days,4.300632813187775,NEG,tstat,PIS,1,T4_absmax,NA
tpi100,4.187791847228275,POS,tstat,PIS,1,T4_absmax,NA
altitude,0.5220243729037974,NA,perm_r2,PIS,1,T4_absmax,0.053232131359546485
wetland_prop_100m,0.07008067204329903,NA,perm_r2,PIS,1,T4_absmax,0.037925814813654805
snow_days,0.3723652029372771,NA,perm_r2,PIS,1,T4_absmax,0.08376815170416094
tpi100,0.3980713898301865,NA,perm_r2,PIS,1,T4_absmax,0.063629894333923
altitude,0.24029741545793404,NA,perm_rmse,PIS,1,T4_absmax,0.044511666003028284
wetland_prop_100m,0.02667100244270615,NA,perm_rmse,PIS,1,T4_absmax,0.014000425374026999
snow_days,0.11892693115696619,NA,perm_rmse,PIS,1,T4_absmax,0.03838412803245525
tpi100,0.14974927412962158,NA,perm_rmse,PIS,1,T4_absmax,0.054674072442112885
altitude,0.37826214974420685,NA,pdp,PIS,1,T4_absmax,NA
wetland_prop_100m,0.1416857050927637,NA,pdp,PIS,1,T4_absmax,NA
snow_days,0.23425064203587273,NA,pdp,PIS,1,T4_absmax,NA
tpi100,0.2517301674928577,NA,pdp,PIS,1,T4_absmax,NA
wetland_prop_100m,1.910384415961912,NEG,tstat,PIS,1,T1_mean,NA
snow_days,1.9204975118499192,POS,tstat,PIS,1,T1_mean,NA
tpi100,3.9830181430492106,POS,tstat,PIS,1,T1_mean,NA
moist_med,2.438438516378288,POS,tstat,PIS,1,T1_mean,NA
wetland_prop_100m,0.14505514728741237,NA,perm_r2,PIS,1,T1_mean,0.05931255628447256
snow_days,0.11958469620124462,NA,perm_r2,PIS,1,T1_mean,0.058011435275103086
tpi100,0.30260142992312067,NA,perm_r2,PIS,1,T1_mean,0.028985159197062915
moist_med,0.16878892609614846,NA,perm_r2,PIS,1,T1_mean,0.05207244062894044
wetland_prop_100m,0.05668812938526189,NA,perm_rmse,PIS,1,T1_mean,0.01902669525590985
snow_days,0.05694318888376222,NA,perm_rmse,PIS,1,T1_mean,0.0157867391929844
tpi100,0.1784615029811626,NA,perm_rmse,PIS,1,T1_mean,0.03546564232432827
moist_med,0.0739010214250058,NA,perm_rmse,PIS,1,T1_mean,0.024397053735412694
wetland_prop_100m,0.2616995701637483,NA,pdp,PIS,1,T1_mean,NA
snow_days,0.1861607120010143,NA,pdp,PIS,1,T1_mean,NA
tpi100,0.3537133938331568,NA,pdp,PIS,1,T1_mean,NA
moist_med,0.27457409526109505,NA,pdp,PIS,1,T1_mean,NA
wetland_prop_100m,1.5368756970864192,NEG,tstat,PIS,1,T1_absmin,NA
snow_days,3.4497784365132023,POS,tstat,PIS,1,T1_absmin,NA
tpi100,3.091872047627128,POS,tstat,PIS,1,T1_absmin,NA
moist_med,3.9150164420301494,POS,tstat,PIS,1,T1_absmin,NA
wetland_prop_100m,0.05178176611717355,NA,perm_r2,PIS,1,T1_absmin,0.04348065640371528
snow_days,0.2848769392972022,NA,perm_r2,PIS,1,T1_absmin,0.060108254273275256
tpi100,0.18971291647218608,NA,perm_r2,PIS,1,T1_absmin,0.07260831356154983
moist_med,0.3340481233142182,NA,perm_r2,PIS,1,T1_absmin,0.07429243284398672
wetland_prop_100m,0.044424868238811144,NA,perm_rmse,PIS,1,T1_absmin,0.02287441911760769
snow_days,0.1869348843830975,NA,perm_rmse,PIS,1,T1_absmin,0.05993668295402834
tpi100,0.17302850547089343,NA,perm_rmse,PIS,1,T1_absmin,0.06157259785339983
moist_med,0.2810339331801977,NA,perm_rmse,PIS,1,T1_absmin,0.05355168944218217
wetland_prop_100m,0.29264165079971344,NA,pdp,PIS,1,T1_absmin,NA
snow_days,0.4648155386857445,NA,pdp,PIS,1,T1_absmin,NA
tpi100,0.38165933207157315,NA,pdp,PIS,1,T1_absmin,NA
moist_med,0.6127685880692784,NA,pdp,PIS,1,T1_absmin,NA
wetland_prop_100m,1.90130305116965,NEG,tstat,PIS,1,T1_meanmax,NA
snow_days,1.8380442273694662,POS,tstat,PIS,1,T1_meanmax,NA
tpi100,4.077152614665473,POS,tstat,PIS,1,T1_meanmax,NA
moist_med,2.345412735302032,POS,tstat,PIS,1,T1_meanmax,NA
wetland_prop_100m,0.1250872613671456,NA,perm_r2,PIS,1,T1_meanmax,0.04469548628244576
snow_days,0.07829484958521966,NA,perm_r2,PIS,1,T1_meanmax,0.037619887953002785
tpi100,0.30014480806588356,NA,perm_r2,PIS,1,T1_meanmax,0.022072754028009678
moist_med,0.15640440770629505,NA,perm_r2,PIS,1,T1_meanmax,0.04689619059015125
wetland_prop_100m,0.0446665710737008,NA,perm_rmse,PIS,1,T1_meanmax,0.016712683963960504
snow_days,0.03624908532406883,NA,perm_rmse,PIS,1,T1_meanmax,0.020717653735277907
tpi100,0.19130487964262743,NA,perm_rmse,PIS,1,T1_meanmax,0.04054939885963293
moist_med,0.0859590354698633,NA,perm_rmse,PIS,1,T1_meanmax,0.026972500797026944
wetland_prop_100m,0.2559008784366714,NA,pdp,PIS,1,T1_meanmax,NA
snow_days,0.17505254480350696,NA,pdp,PIS,1,T1_meanmax,NA
tpi100,0.35574137360843244,NA,pdp,PIS,1,T1_meanmax,NA
moist_med,0.2594807948135321,NA,pdp,PIS,1,T1_meanmax,NA
wetland_prop_100m,1.932337071314112,NEG,tstat,PIS,1,T1_meanmin,NA
snow_days,2.008350553735298,POS,tstat,PIS,1,T1_meanmin,NA
tpi100,3.8983839355828867,POS,tstat,PIS,1,T1_meanmin,NA
moist_med,2.5764340353940214,POS,tstat,PIS,1,T1_meanmin,NA
wetland_prop_100m,0.0803596038020094,NA,perm_r2,PIS,1,T1_meanmin,0.046968444871300044
snow_days,0.11841245278885025,NA,perm_r2,PIS,1,T1_meanmin,0.05621286921754257
tpi100,0.3136218155489433,NA,perm_r2,PIS,1,T1_meanmin,0.018351438082674136
moist_med,0.1687391073887786,NA,perm_r2,PIS,1,T1_meanmin,0.043097623063230506
wetland_prop_100m,0.05537926113811559,NA,perm_rmse,PIS,1,T1_meanmin,0.028702233146954834
snow_days,0.04953785944149607,NA,perm_rmse,PIS,1,T1_meanmin,0.033510406223325864
tpi100,0.17041078956574385,NA,perm_rmse,PIS,1,T1_meanmin,0.041869840507479564
moist_med,0.09770134243828611,NA,perm_rmse,PIS,1,T1_meanmin,0.02709153026616094
wetland_prop_100m,0.26763933590451533,NA,pdp,PIS,1,T1_meanmin,NA
snow_days,0.1968333200946837,NA,pdp,PIS,1,T1_meanmin,NA
tpi100,0.35003272141258246,NA,pdp,PIS,1,T1_meanmin,NA
moist_med,0.29332669875200423,NA,pdp,PIS,1,T1_meanmin,NA
altitude,2.2597540136862273,POS,tstat,PIS,1,T2_mean,NA
wetland_prop_100m,1.8068969215133892,NEG,tstat,PIS,1,T2_mean,NA
snow_days,3.7785688771447434,POS,tstat,PIS,1,T2_mean,NA
moist_med,3.8536895401922844,POS,tstat,PIS,1,T2_mean,NA
altitude,0.12285101686671393,NA,perm_r2,PIS,1,T2_mean,0.03609057672992433
